LastLoginDate,CustomerClass,NoRekCustomer ,CustomerName,Country,City,Region,Umur,Category,TipeProduct,TransPerMonth, Balance ,SalaryPerMonth,Kids,Houses,Vehicles
12/25/2014,Standard Class,OFF-AP-10004249,Roy Französisch,indonesia,Padang,Region A,36,single,Mandiri Deposit,101," 240,173,258 ",191983439,0,0,1
11/24/2014,Standard Class,TEC-AC-10003499,Janet Martin,indonesia,Makasar,Region D,53,menikah,Mandiri Deposit,82," 762,349,252 ",42299768,0,0,2
11/24/2014,Standard Class,TEC-PH-10002844,Janet Martin,indonesia,Makasar,Region D,66,menikah,Mandiri Deposit,16," 882,904,722 ",75368949,0,1,1
6/25/2014,Standard Class,OFF-AR-10004344,Caroline Jumper,indonesia,Balikpapan,Region C,43,menikah,Mandiri Deposit,123," 624,832,197 ",182357353,0,1,0
7/9/2014,Standard Class,OFF-AR-10004027,Tamara Dahlen,indonesia,Padang,Region A,60,single,Mandiri Deposit,48," 277,399,044 ",53745765,3,0,2
7/9/2014,Standard Class,OFF-PA-10000249,Tamara Dahlen,indonesia,Padang,Region A,28,single,Mandiri Deposit,42," 490,879,130 ",175136369,0,1,2
7/9/2014,Standard Class,OFF-AR-10001374,Tamara Dahlen,indonesia,Padang,Region A,29,single,Mandiri Deposit,29," 531,829,720 ",194950182,0,1,2
12/2/2014,Standard Class,OFF-ST-10000642,Joseph Holt,indonesia,jakarta,Region B,73,menikah,Mandiri Consumer Loan,193," 420,960,455 ",161033389,3,1,2
12/2/2014,Standard Class,TEC-PH-10001700,Joseph Holt,indonesia,jakarta,Region B,56,menikah,Mandiri Deposit,24," 62,229,815 ",8995851,1,1,0
12/2/2014,Standard Class,OFF-BI-10003274,Joseph Holt,indonesia,jakarta,Region B,78,menikah,Mandiri Deposit,150," 13,415,868 ",14541770,2,0,0
12/2/2014,Standard Class,OFF-FA-10000134,Joseph Holt,indonesia,jakarta,Region B,24,menikah,Mandiri Credit Card,61," 689,192,419 ",147391734,3,0,0
12/2/2014,Standard Class,OFF-ST-10001522,Joseph Holt,indonesia,jakarta,Region B,65,menikah,Mandiri Consumer Loan,1," 275,040,080 ",80910977,3,1,1
5/29/2014,Gold Class,FUR-CH-10000863,Patrick O'Donnell,indonesia,Makasar,Region D,63,menikah,Mandiri Deposit,84," 149,908,201 ",165705584,0,0,1
9/26/2014,Standard Class,OFF-LA-10001158,Katrina Willman,indonesia,Padang,Region A,44,single,Mandiri Deposit,86," 406,478,937 ",170351284,1,0,0
9/26/2014,Standard Class,FUR-CH-10000785,Katrina Willman,indonesia,Padang,Region A,39,menikah,Mandiri Deposit,56," 982,848,559 ",167612809,0,0,1
9/26/2014,Standard Class,OFF-AR-10003732,Katrina Willman,indonesia,Padang,Region A,48,single,Mandiri Deposit,121," 289,568,287 ",179820464,1,1,0
9/26/2014,Standard Class,FUR-FU-10000023,Katrina Willman,indonesia,Padang,Region A,53,menikah,Mandiri Deposit,159," 339,709,899 ",102229728,1,0,2
3/21/2014,Gold Class,FUR-FU-10000206,Troy Blackwell,indonesia,Jogyakarta,Region B,37,single,Mandiri Deposit,98," 285,010,000 ",167364017,2,1,2
12/23/2014,Standard Class,OFF-AP-10001058,Sandra Glassco,indonesia,Semarang,Region B,77,menikah,Mandiri Deposit,118," 581,193,749 ",101617824,2,1,1
10/27/2014,Standard Class,TEC-AC-10001998,Paul Gonzalez,indonesia,jakarta,Region B,61,menikah,Mandiri Deposit,105," 453,911,537 ",113085641,3,0,2
10/27/2014,Standard Class,OFF-LA-10000134,Paul Gonzalez,indonesia,jakarta,Region B,74,menikah,Mandiri Deposit,167," 344,932,476 ",62118718,3,1,1
8/22/2014,Gold Class,FUR-CH-10000015,Natalie Fritzler,indonesia,Makasar,Region D,49,menikah,Mandiri Deposit,147," 499,905,835 ",155053788,3,0,1
6/18/2014,Platinum Class,OFF-BI-10001721,Katherine Ducich,indonesia,Balikpapan,Region C,23,menikah,Mandiri Deposit,146," 151,784,937 ",182565406,0,1,0
12/2/2014,Gold Class,TEC-AC-10000290,Craig Carreira,indonesia,Padang,Region A,36,single,Mandiri Deposit,23," 12,456,487 ",127483171,3,1,2
12/2/2014,Gold Class,OFF-ST-10002790,Craig Carreira,indonesia,Padang,Region A,77,single,Mandiri Consumer Loan,11," 502,336,665 ",171612826,1,1,1
12/2/2014,Gold Class,OFF-BI-10003460,Craig Carreira,indonesia,Padang,Region A,29,single,Mandiri Deposit,32," 450,049,158 ",140007223,2,1,2
6/16/2014,Standard Class,TEC-PH-10002293,Clay Cheatham,indonesia,Balikpapan,Region C,49,menikah,Mandiri Deposit,190," 770,786,363 ",179247051,3,0,0
7/23/2011,Standard Class,OFF-BI-10001982,Arthur Gainer,indonesia,Balikpapan,Region C,33,menikah,Mandiri Deposit,89," 701,487,833 ",133529946,0,1,2
7/23/2011,Standard Class,TEC-AC-10003911,Arthur Gainer,indonesia,Balikpapan,Region C,52,menikah,Mandiri Deposit,62," 116,034,682 ",61181063,0,1,0
7/23/2011,Standard Class,OFF-AR-10000658,Arthur Gainer,indonesia,Balikpapan,Region C,33,menikah,Mandiri Deposit,85," 707,054,924 ",7305438,2,1,1
7/23/2011,Standard Class,TEC-AC-10002076,Arthur Gainer,indonesia,Balikpapan,Region C,45,menikah,Mandiri Deposit,120," 129,068,445 ",154138157,3,0,2
9/20/2011,Standard Class,FUR-TA-10004534,Philip Fox,indonesia,Semarang,Region B,33,single,Investment and Bank Insurance,54," 465,449,433 ",15025509,3,0,1
9/21/2011,Gold Class,TEC-PH-10003012,Jack Garza,indonesia,Pontianak,Region C,55,menikah,Mandiri Deposit,191," 340,410,561 ",170079717,1,0,1
9/21/2011,Gold Class,TEC-CO-10002313,Jack Garza,indonesia,Pontianak,Region C,62,menikah,Mandiri Deposit,94," 873,033,594 ",21386174,3,0,0
11/26/2011,Gold Class,FUR-FU-10003194,Joel Eaton,indonesia,Semarang,Region B,37,single,Mandiri Deposit,176," 351,983,414 ",150500306,0,0,1
12/19/2011,Standard Class,TEC-AC-10002600,Mike Kennedy,indonesia,Palu,Region D,27,menikah,Mandiri Deposit,95," 763,359,822 ",187221808,3,0,0
11/21/2012,Gold Class,FUR-CH-10004698,Joel Eaton,indonesia,Padang,Region A,37,menikah,Mandiri Deposit,196," 855,137,201 ",163339472,2,1,0
11/21/2012,Gold Class,OFF-SU-10002189,Joel Eaton,indonesia,Padang,Region A,68,single,Mandiri Deposit,111," 885,880,673 ",39166377,3,1,0
10/11/2012,Standard Class,FUR-TA-10000577,Sean O'Donnell,indonesia,Makasar,Region D,64,menikah,Investment and Bank Insurance,177," 619,657,818 ",83797313,0,0,2
12/20/2012,Standard Class,OFF-ST-10000107,Chad Sievert,indonesia,Bandung,Region B,74,menikah,Mandiri Consumer Loan,48," 784,438,279 ",187494463,2,0,2
4/26/2012,Standard Class,FUR-CH-10000513,Joel Eaton,indonesia,Makasar,Region D,22,menikah,Mandiri Deposit,154," 536,208,531 ",176219509,0,1,2
4/26/2012,Standard Class,FUR-FU-10003708,Joel Eaton,indonesia,Makasar,Region D,49,menikah,Mandiri Deposit,185," 602,286,695 ",92586635,2,0,2
2/28/2012,Standard Class,FUR-CH-10004860,Valerie Dominguez,indonesia,Makasar,Region D,65,menikah,Mandiri Deposit,34," 284,454,363 ",156878612,0,1,2
2/28/2012,Standard Class,FUR-CH-10004477,Valerie Dominguez,indonesia,Makasar,Region D,50,menikah,Mandiri Deposit,176," 361,270,253 ",177359419,3,0,1
9/17/2012,Standard Class,FUR-BO-10004834,Tracy Blumstein,indonesia,Palembang,Region A,49,menikah,Mandiri Deposit,149," 1,716,188 ",96024156,1,0,1
9/17/2012,Standard Class,OFF-BI-10000474,Tracy Blumstein,indonesia,Palembang,Region A,80,single,Mandiri Deposit,160," 481,159,027 ",99330220,0,1,1
9/17/2012,Standard Class,FUR-FU-10004848,Tracy Blumstein,indonesia,Palembang,Region A,58,menikah,Mandiri Deposit,46," 896,023,319 ",37947741,1,0,0
9/17/2012,Standard Class,OFF-EN-10001509,Tracy Blumstein,indonesia,Palembang,Region A,79,single,Mandiri Deposit,54," 575,366,611 ",121919202,2,0,0
9/17/2012,Standard Class,OFF-AR-10004042,Tracy Blumstein,indonesia,Palembang,Region A,21,single,Mandiri Deposit,7," 152,879,284 ",104180806,3,1,2
9/17/2012,Standard Class,OFF-BI-10001525,Tracy Blumstein,indonesia,Palembang,Region A,33,single,Mandiri Deposit,136," 105,592,542 ",139752958,1,1,2
9/17/2012,Standard Class,OFF-AR-10001683,Tracy Blumstein,indonesia,Palembang,Region A,28,single,Mandiri Deposit,180," 174,462,327 ",15219026,2,1,1
11/13/2012,Standard Class,TEC-AC-10001552,Lena Cacioppo,indonesia,Pontianak,Region C,50,menikah,Mandiri Deposit,167," 184,523,940 ",95417266,0,0,1
11/13/2012,Standard Class,OFF-BI-10002794,Lena Cacioppo,indonesia,Pontianak,Region C,77,menikah,Mandiri Deposit,171," 805,818,944 ",73946839,3,0,0
9/26/2012,Gold Class,OFF-BI-10004967,Steven Cartwright,indonesia,Semarang,Region B,32,menikah,Mandiri Deposit,57," 594,027,685 ",178745174,2,0,0
9/26/2012,Gold Class,TEC-PH-10001760,Steven Cartwright,indonesia,Semarang,Region B,64,menikah,Mandiri Deposit,76," 596,532,657 ",116371293,1,1,2
11/27/2012,Standard Class,FUR-TA-10000617,Denny Ordway,indonesia,Makasar,Region D,48,menikah,Investment and Bank Insurance,104," 106,310,531 ",121505957,1,1,0
11/27/2012,Standard Class,TEC-AC-10002335,Denny Ordway,indonesia,Makasar,Region D,74,menikah,Mandiri Deposit,121," 742,758,400 ",66181287,3,1,2
12/17/2013,Gold Class,OFF-BI-10002194,Craig Carreira,indonesia,Jogyakarta,Region B,46,menikah,Mandiri Deposit,181," 897,560,794 ",54804893,3,0,2
3/19/2013,Gold Class,FUR-TA-10001857,Rose O'Brian,indonesia,Makasar,Region D,64,menikah,Investment and Bank Insurance,6," 849,028,819 ",30458778,0,0,0
8/31/2013,Platinum Class,TEC-PH-10003645,Patrick O'Brill,indonesia,Palembang,Region A,25,single,Mandiri Deposit,168," 131,918,371 ",124119852,3,1,0
8/31/2013,Platinum Class,OFF-ST-10000675,Patrick O'Brill,indonesia,Palembang,Region A,68,single,Mandiri Consumer Loan,17," 329,567,651 ",72623390,0,0,0
8/31/2013,Platinum Class,FUR-CH-10003312,Patrick O'Brill,indonesia,Palembang,Region A,21,menikah,Mandiri Deposit,133," 648,123,114 ",68833671,3,0,0
8/31/2013,Platinum Class,OFF-LA-10001074,Patrick O'Brill,indonesia,Palembang,Region A,41,single,Mandiri Deposit,197," 676,687,572 ",43661167,2,0,0
8/31/2013,Platinum Class,OFF-BI-10001524,Patrick O'Brill,indonesia,Palembang,Region A,25,single,Mandiri Deposit,150," 745,818,550 ",169495009,3,0,2
4/26/2013,Gold Class,TEC-PH-10004614,John Lucas,indonesia,Palembang,Region A,35,single,Mandiri Deposit,102," 388,748,307 ",89079814,1,0,2
4/26/2013,Gold Class,OFF-BI-10001153,John Lucas,indonesia,Palembang,Region A,29,single,Mandiri Deposit,131," 49,584,721 ",9203053,1,0,1
4/26/2013,Gold Class,OFF-BI-10001982,John Lucas,indonesia,Palembang,Region A,78,single,Mandiri Deposit,76," 948,314,855 ",149009872,2,0,0
9/27/2013,Standard Class,FUR-CH-10002331,Natalie Fritzler,indonesia,Surabaya,Region B,74,single,Mandiri Deposit,69," 509,841,022 ",157792318,3,1,0
9/27/2013,Standard Class,OFF-EN-10001415,Natalie Fritzler,indonesia,Surabaya,Region B,68,menikah,Mandiri Deposit,103," 309,552,527 ",174958269,2,1,1
11/6/2014,Standard Class,OFF-BI-10003274,Troy Staebel,indonesia,Balikpapan,Region C,41,menikah,Mandiri Deposit,122," 498,608,629 ",144856853,2,0,1
11/6/2014,Standard Class,OFF-ST-10002974,Troy Staebel,indonesia,Balikpapan,Region C,26,menikah,Mandiri Consumer Loan,165," 330,812,325 ",7801303,2,1,2
12/18/2014,Gold Class,OFF-AP-10003217,Logan Currie,indonesia,Jogyakarta,Region B,60,menikah,Mandiri Deposit,192," 19,323,874 ",184262468,3,0,2
4/22/2014,Gold Class,OFF-AP-10002684,Shirley Jackson,indonesia,Semarang,Region B,53,menikah,Mandiri Deposit,125," 837,391,866 ",112043530,0,0,2
11/20/2014,Standard Class,FUR-TA-10002533,Jonathan Howell,indonesia,Jogyakarta,Region B,80,single,Investment and Bank Insurance,149," 878,390,722 ",140134060,1,1,2
7/17/2014,Gold Class,FUR-CH-10002774,Sandra Flanagan,indonesia,Palembang,Region A,42,menikah,Mandiri Deposit,112," 807,814,959 ",14027143,0,1,2
7/26/2013,Standard Class,OFF-BI-10002498,Sanjit Chand,indonesia,Pontianak,Region C,58,menikah,Mandiri Deposit,12," 496,813,234 ",88623036,0,0,0
11/27/2014,Platinum Class,FUR-FU-10001290,Lynn Smith,indonesia,Kupang,Region B,61,single,Mandiri Deposit,2," 622,231,977 ",16041251,3,1,0
11/27/2014,Platinum Class,TEC-AC-10002399,Lynn Smith,indonesia,Kupang,Region B,38,menikah,Mandiri Deposit,62," 437,101,745 ",70170930,0,0,1
10/21/2013,Platinum Class,OFF-AR-10002053,Luke Foster,indonesia,Padang,Region A,45,single,Mandiri Deposit,108," 780,439,510 ",151966109,2,0,0
12/22/2014,Standard Class,OFF-AR-10003811,Bradley Nguyen,indonesia,Balikpapan,Region C,33,menikah,Mandiri Deposit,131," 102,156,716 ",85652026,2,1,2
12/22/2014,Standard Class,OFF-AR-10001246,Bradley Nguyen,indonesia,Balikpapan,Region C,77,menikah,Mandiri Deposit,112," 388,735,631 ",169131717,1,0,0
3/22/2012,Standard Class,TEC-AC-10000171,Dean Braden,indonesia,Semarang,Region B,50,menikah,Mandiri Deposit,54," 749,787,422 ",88343279,3,0,0
3/22/2012,Standard Class,OFF-ST-10000736,Dean Braden,indonesia,Semarang,Region B,35,menikah,Mandiri Consumer Loan,155," 335,514,631 ",146468915,2,0,2
3/22/2012,Standard Class,OFF-BI-10000285,Dean Braden,indonesia,Semarang,Region B,60,menikah,Mandiri Deposit,57," 842,290,953 ",149679905,1,0,1
5/22/2013,Platinum Class,TEC-PH-10003555,Logan Haushalter,indonesia,Balikpapan,Region C,54,menikah,Mandiri Deposit,79," 484,241,411 ",188930097,0,0,0
5/22/2013,Platinum Class,TEC-AC-10003832,Logan Haushalter,indonesia,Balikpapan,Region C,60,menikah,Mandiri Deposit,61," 75,721,103 ",6666522,2,1,1
12/26/2012,Standard Class,OFF-FA-10002815,Brian Dahlen,indonesia,Medan,Region A,31,single,Mandiri Credit Card,28," 666,345,937 ",159090241,0,0,0
9/3/2012,Standard Class,OFF-ST-10004963,Mike Gockenbach,indonesia,Palembang,Region A,52,single,Mandiri Consumer Loan,50," 831,392,350 ",73612597,2,0,2
9/3/2012,Standard Class,OFF-SU-10002881,Mike Gockenbach,indonesia,Palembang,Region A,80,single,Mandiri Deposit,39," 184,157,609 ",173146406,3,0,1
9/3/2012,Standard Class,OFF-EN-10001335,Mike Gockenbach,indonesia,Palembang,Region A,29,single,Mandiri Deposit,90," 545,292,718 ",174740403,2,1,1
5/30/2013,Gold Class,TEC-PH-10000984,Rob Lucas,indonesia,Makasar,Region D,70,menikah,Mandiri Deposit,76," 274,941,895 ",73305974,1,0,0
7/11/2013,Standard Class,OFF-ST-10001325,Allen Armold,indonesia,Balikpapan,Region C,38,menikah,Mandiri Consumer Loan,87," 148,258,262 ",32567480,3,0,0
9/4/2014,Gold Class,OFF-BI-10002429,Emily Phan,indonesia,Jogyakarta,Region B,71,menikah,Mandiri Deposit,183," 106,953,364 ",155407015,3,0,2
12/7/2012,Standard Class,FUR-CH-10002647,Darren Koutras,indonesia,Makasar,Region D,67,menikah,Mandiri Deposit,83," 470,510,465 ",9147028,1,1,1
2/2/2011,Platinum Class,TEC-AC-10001432,Bradley Drucker,indonesia,Mataram,Region B,69,menikah,Mandiri Deposit,22," 290,053,200 ",126622456,3,0,1
12/18/2012,Standard Class,OFF-ST-10001809,Liz MacKendrick,indonesia,Pekanbaru,Region A,67,single,Mandiri Consumer Loan,139," 799,696,053 ",87654328,3,0,2
5/11/2011,Standard Class,TEC-AC-10001465,Paul Gonzalez,indonesia,Kupang,Region B,80,menikah,Mandiri Deposit,29," 520,628,148 ",31913133,1,0,1
5/11/2011,Standard Class,TEC-PH-10002597,Paul Gonzalez,indonesia,Kupang,Region B,40,menikah,Mandiri Deposit,140," 47,295,949 ",58866752,0,0,1
5/11/2011,Standard Class,FUR-FU-10000723,Paul Gonzalez,indonesia,Kupang,Region B,78,single,Mandiri Deposit,50," 437,948,098 ",151911035,2,0,0
9/12/2014,Platinum Class,FUR-FU-10003039,Ryan Crowe,indonesia,Palu,Region D,72,menikah,Mandiri Deposit,87," 67,509,660 ",117103776,3,1,1
11/25/2014,Standard Class,OFF-FA-10004248,Greg Tran,indonesia,Semarang,Region B,68,menikah,Mandiri Credit Card,87," 617,422,141 ",187438360,1,1,0
6/11/2013,Standard Class,OFF-LA-10001297,Olvera Toch,indonesia,Balikpapan,Region C,37,menikah,Mandiri Deposit,21," 892,605,201 ",138579369,3,0,0
6/11/2013,Standard Class,OFF-PA-10003441,Olvera Toch,indonesia,Balikpapan,Region C,25,menikah,Mandiri Deposit,171," 32,325,567 ",160202174,1,1,0
11/21/2014,Gold Class,OFF-BI-10000069,Liz Pelletier,indonesia,Balikpapan,Region C,66,menikah,Mandiri Deposit,56," 676,962,050 ",138933553,1,1,0
9/14/2011,Gold Class,FUR-FU-10004020,Cynthia Arntzen,indonesia,Makasar,Region D,27,menikah,Mandiri Deposit,173," 996,135,703 ",85678247,0,1,0
12/7/2012,Platinum Class,OFF-FA-10003467,Jeremy Farry,indonesia,Balikpapan,Region C,72,menikah,Mandiri Credit Card,90," 90,185,713 ",69326567,0,0,2
12/7/2012,Platinum Class,OFF-LA-10000634,Jeremy Farry,indonesia,Balikpapan,Region C,36,menikah,Mandiri Deposit,94," 13,134,367 ",40360256,2,1,1
12/8/2014,Platinum Class,TEC-PH-10002496,Frank Preis,indonesia,Balikpapan,Region C,50,menikah,Mandiri Deposit,159," 487,059,161 ",181641748,0,0,1
12/29/2014,Standard Class,OFF-LA-10001297,Jennifer Ferguson,indonesia,Padang,Region A,27,single,Mandiri Deposit,131," 283,393,139 ",93913431,3,0,1
12/29/2014,Standard Class,OFF-FA-10000585,Jennifer Ferguson,indonesia,Padang,Region A,71,single,Mandiri Credit Card,127," 28,571,007 ",127378509,2,1,1
12/29/2014,Standard Class,OFF-BI-10001922,Jennifer Ferguson,indonesia,Padang,Region A,28,single,Mandiri Deposit,79," 264,407,425 ",190653563,3,1,0
12/29/2014,Standard Class,TEC-PH-10000347,Jennifer Ferguson,indonesia,Padang,Region A,28,single,Mandiri Deposit,89," 146,854,783 ",162280019,2,0,1
11/4/2013,Standard Class,OFF-AR-10003394,Sarah Foster,indonesia,Balikpapan,Region C,71,menikah,Mandiri Deposit,73," 872,623,667 ",184084903,1,1,0
9/18/2012,Gold Class,OFF-PA-10004530,Trudy Glocke,indonesia,Samarinda,Region C,47,menikah,Mandiri Deposit,160," 281,097,828 ",72052755,0,0,1
9/18/2012,Gold Class,OFF-PA-10001450,Trudy Glocke,indonesia,Samarinda,Region C,42,menikah,Mandiri Deposit,80," 705,413,709 ",36172762,1,1,2
9/18/2012,Gold Class,OFF-SU-10001574,Trudy Glocke,indonesia,Samarinda,Region C,34,menikah,Mandiri Deposit,2," 542,475,521 ",62657318,3,1,1
7/21/2014,Standard Class,OFF-ST-10002974,Carlos Soltero,indonesia,Jogyakarta,Region B,24,menikah,Mandiri Consumer Loan,149," 554,758,945 ",23934906,1,1,0
7/21/2014,Standard Class,FUR-FU-10001475,Carlos Soltero,indonesia,Jogyakarta,Region B,60,single,Mandiri Deposit,31," 600,863,431 ",138931054,3,1,1
9/10/2012,Standard Class,OFF-SU-10004498,Charles Crestani,indonesia,Balikpapan,Region C,45,menikah,Mandiri Deposit,197," 694,308,534 ",89251933,3,1,1
12/2/2014,Standard Class,TEC-PH-10004977,Dianna Vittorini,indonesia,Pontianak,Region C,29,menikah,Mandiri Deposit,135," 782,290,515 ",119825175,1,0,1
12/2/2014,Standard Class,TEC-PH-10000586,Dianna Vittorini,indonesia,Pontianak,Region C,36,menikah,Mandiri Deposit,57," 917,431,166 ",188586089,0,1,2
12/2/2014,Standard Class,OFF-AP-10000358,Dianna Vittorini,indonesia,Pontianak,Region C,42,menikah,Mandiri Deposit,61," 277,822,246 ",131506918,2,1,2
12/2/2014,Standard Class,OFF-BI-10002764,Dianna Vittorini,indonesia,Pontianak,Region C,51,menikah,Mandiri Deposit,80," 308,228,951 ",99807128,3,0,0
12/2/2014,Standard Class,TEC-PH-10001254,Dianna Vittorini,indonesia,Pontianak,Region C,65,menikah,Mandiri Deposit,196," 565,017,688 ",62399657,2,1,2
7/3/2012,Standard Class,FUR-CH-10003956,Bruce Degenhardt,indonesia,Makasar,Region D,58,menikah,Mandiri Deposit,74," 8,901,537 ",127534822,1,0,2
3/21/2013,Standard Class,TEC-PH-10003800,Zuschuss Carroll,indonesia,Balikpapan,Region C,26,menikah,Mandiri Deposit,175," 813,141,818 ",6493296,2,0,2
3/21/2013,Standard Class,OFF-PA-10002005,Zuschuss Carroll,indonesia,Balikpapan,Region C,24,menikah,Mandiri Deposit,24," 82,198,750 ",26841610,0,0,1
3/21/2013,Standard Class,OFF-BI-10002498,Zuschuss Carroll,indonesia,Balikpapan,Region C,39,menikah,Mandiri Deposit,85," 853,340,740 ",152463320,3,1,0
3/21/2013,Standard Class,OFF-PA-10004101,Zuschuss Carroll,indonesia,Balikpapan,Region C,31,menikah,Mandiri Deposit,106," 130,062,085 ",75739482,0,1,2
1/10/2011,Standard Class,OFF-AR-10004078,Melanie Seite,indonesia,Bandung,Region B,62,menikah,Mandiri Deposit,92," 306,581,077 ",68718653,0,0,2
1/10/2011,Standard Class,TEC-AC-10001266,Melanie Seite,indonesia,Bandung,Region B,80,menikah,Mandiri Deposit,106," 585,567,833 ",51854936,0,1,1
8/8/2011,Standard Class,OFF-AP-10004708,Lena Radford,indonesia,Balikpapan,Region C,23,menikah,Mandiri Deposit,196," 47,552,379 ",134110928,2,1,1
8/8/2011,Standard Class,TEC-CO-10004115,Lena Radford,indonesia,Balikpapan,Region C,63,menikah,Mandiri Deposit,168," 522,533,569 ",6480380,1,0,2
8/8/2011,Standard Class,TEC-PH-10002398,Lena Radford,indonesia,Balikpapan,Region C,51,menikah,Mandiri Deposit,177," 94,198,177 ",48387865,0,0,2
7/15/2013,Platinum Class,OFF-SU-10004115,Theone Pippenger,indonesia,Palembang,Region A,78,single,Mandiri Deposit,174," 835,269,045 ",69051775,1,0,0
7/17/2013,Standard Class,TEC-PH-10001425,Chloris Kastensmidt,indonesia,Palembang,Region A,68,single,Mandiri Deposit,33," 789,045,435 ",61845155,0,0,1
7/17/2013,Standard Class,TEC-PH-10003963,Chloris Kastensmidt,indonesia,Palembang,Region A,75,single,Mandiri Deposit,2," 295,865,221 ",178934938,3,0,0
7/17/2013,Standard Class,OFF-SU-10001574,Chloris Kastensmidt,indonesia,Palembang,Region A,51,single,Mandiri Deposit,120," 897,179,843 ",10581080,3,0,0
3/15/2011,Standard Class,FUR-FU-10001756,Alan Shonely,indonesia,Makasar,Region D,59,menikah,Mandiri Deposit,199," 442,543,288 ",158477713,3,1,1
5/23/2011,Standard Class,OFF-BI-10000848,Andrew Roberts,indonesia,Palembang,Region A,71,single,Mandiri Deposit,76," 511,057,039 ",50934741,2,1,2
5/23/2011,Standard Class,OFF-AR-10001246,Andrew Roberts,indonesia,Palembang,Region A,53,single,Mandiri Deposit,105," 325,517,126 ",74265075,3,1,1
5/23/2011,Standard Class,TEC-PH-10003092,Andrew Roberts,indonesia,Palembang,Region A,62,single,Mandiri Deposit,97," 176,923,333 ",135405073,3,0,0
11/15/2014,Gold Class,TEC-PH-10000011,Clytie Kelty,indonesia,Bandar Lampung,Region A,77,single,Mandiri Deposit,191," 263,790,869 ",113131895,3,0,1
11/15/2014,Gold Class,OFF-BI-10002949,Clytie Kelty,indonesia,Bandar Lampung,Region A,45,single,Mandiri Deposit,29," 720,463,903 ",183785645,0,0,2
12/26/2011,Standard Class,OFF-BI-10002103,Christina Anderson,indonesia,Jogyakarta,Region B,33,menikah,Mandiri Deposit,154," 440,167,423 ",129041667,2,1,1
